species	sample_1	sample_2	number_of_changes	opportunities	change_rate	mouse_1	mouse_2	cage_1	cage_2	location_1	location_2	orientation	coarse_location_1	coarse_location_2	taxonomic_assignment
205567	Col_2_1	Jej_2_1	0	164328.0	0.0	1	1	2	2	Colon	Jejunum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_3	Ile_3_2	0	163892.0	0.0	3	2	1	3	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_1	Jej_2_3	0	163946.0	0.0	1	3	2	2	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_1	Jej_3_1	0	164332.0	0.0	1	1	2	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_1	Jej_3_2	0	164012.0	0.0	1	2	2	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_2	Col_2_3	0	164171.0	0.0	2	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_2_2	Col_3_1	0	164271.0	0.0	2	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_2_2	Col_3_2	0	164017.0	0.0	2	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_2_1	Ile_2_1	0	164396.0	0.0	1	1	2	2	Colon	Ileum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_1	Ile_1_3	0	163786.0	0.0	1	3	2	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_1	Ile_1_2	0	163735.0	0.0	1	2	2	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_1	Ile_1_1	0	163973.0	0.0	1	1	2	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_1	Duo_3_2	0	164077.0	0.0	1	2	2	3	Colon	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_1	Duo_3_1	0	162765.0	0.0	1	1	2	3	Colon	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_1	Col_3_2	0	164100.0	0.0	1	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_2_1	Col_3_1	0	164206.0	0.0	1	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_2_1	Col_2_3	0	164167.0	0.0	1	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_2_1	Col_2_2	0	164214.0	0.0	1	2	2	2	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_1_3	Jej_3_2	0	163874.0	0.0	3	2	1	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_3	Jej_3_1	0	164094.0	0.0	3	1	1	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_3	Jej_2_3	0	163791.0	0.0	3	3	1	2	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_3	Jej_2_1	0	164067.0	0.0	3	1	1	2	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_3	Jej_1_3	0	163850.0	0.0	3	3	1	1	Colon	Jejunum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_3	Jej_1_2	0	163762.0	0.0	3	2	1	1	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_3	Jej_1_1	0	161194.0	0.0	3	1	1	1	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_2	Col_2_2	0	164044.0	0.0	2	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_1_2	Col_1_3	0	163874.0	0.0	2	3	1	1	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_2_2	Duo_3_2	0	163961.0	0.0	2	2	2	3	Colon	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Col_3_3	0	164219.0	0.0	3	3	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_3	Col_1_3	0	164013.0	0.0	3	3	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_3	Col_2_1	0	164121.0	0.0	3	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_3	Col_2_2	0	164178.0	0.0	3	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_3	Col_2_3	0	164082.0	0.0	3	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_3	Col_3_1	0	164227.0	0.0	3	1	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_3	Col_3_2	0	164014.0	0.0	3	2	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_3	Duo_3_1	0	162690.0	0.0	3	1	3	3	Cecum	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Ile_3_1	0	164325.0	0.0	3	1	3	3	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Duo_3_2	0	163991.0	0.0	3	2	3	3	Cecum	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Ile_1_1	0	163999.0	0.0	3	1	3	1	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Ile_1_2	0	163725.0	0.0	3	2	3	1	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Ile_1_3	0	163742.0	0.0	3	3	3	1	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Ile_2_1	0	164310.0	0.0	3	1	3	2	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Ile_2_2	0	163993.0	0.0	3	2	3	2	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Col_1_2	0	163987.0	0.0	3	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_3	Col_1_1	0	164191.0	0.0	3	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_2	Jej_3_3	0	162173.0	0.0	2	3	3	3	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Jej_3_2	0	163989.0	0.0	2	2	3	3	Cecum	Jejunum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Jej_3_1	0	164172.0	0.0	2	1	3	3	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Jej_2_3	0	163909.0	0.0	2	3	3	2	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Jej_2_1	0	164212.0	0.0	2	1	3	2	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Jej_1_3	0	163902.0	0.0	2	3	3	1	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Jej_1_2	0	163733.0	0.0	2	2	3	1	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Jej_1_1	0	161445.0	0.0	2	1	3	1	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Ile_3_3	0	163644.0	0.0	2	3	3	3	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Ile_3_2	0	164137.0	0.0	2	2	3	3	Cecum	Ileum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Ile_3_1	0	164279.0	0.0	2	1	3	3	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Ile_2_3	0	163971.0	0.0	2	3	3	2	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Ile_2_2	0	164016.0	0.0	2	2	3	2	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Ile_2_1	0	164250.0	0.0	2	1	3	2	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_2	Ile_1_3	0	163809.0	0.0	2	3	3	1	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Ile_2_3	0	164012.0	0.0	3	3	3	2	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Ile_3_2	0	164134.0	0.0	3	2	3	3	Cecum	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Jej_3_2	0	164025.0	0.0	1	2	1	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Ile_3_1	0	164507.0	0.0	1	1	1	3	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Ile_1_1	0	164055.0	0.0	1	1	1	1	Colon	Ileum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Ile_1_2	0	163773.0	0.0	1	2	1	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Ile_1_3	0	163865.0	0.0	1	3	1	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Ile_2_1	0	164520.0	0.0	1	1	1	2	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Ile_2_2	0	164109.0	0.0	1	2	1	2	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Ile_2_3	0	164114.0	0.0	1	3	1	2	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Ile_3_2	0	164175.0	0.0	1	2	1	3	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Ile_3_3	0	163595.0	0.0	3	3	3	3	Cecum	Ileum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Jej_1_1	0	161391.0	0.0	1	1	1	1	Colon	Jejunum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Jej_1_2	0	163838.0	0.0	1	2	1	1	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Jej_1_3	0	164007.0	0.0	1	3	1	1	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Jej_2_1	0	164336.0	0.0	1	1	1	2	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Jej_2_3	0	164012.0	0.0	1	3	1	2	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Jej_3_1	0	164390.0	0.0	1	1	1	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Duo_3_2	0	164119.0	0.0	1	2	1	3	Colon	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Duo_3_1	0	162765.0	0.0	1	1	1	3	Colon	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_1_1	Col_3_2	0	164110.0	0.0	1	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_1_1	Col_3_1	0	164248.0	0.0	1	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_1_1	Col_2_3	0	164201.0	0.0	1	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_1_1	Col_2_2	0	164280.0	0.0	1	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_1_1	Col_2_1	0	164301.0	0.0	1	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_1_1	Col_1_3	0	164073.0	0.0	1	3	1	1	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Col_1_1	Col_1_2	0	163985.0	0.0	1	2	1	1	Colon	Colon	Between host	Large intestine	Large intestine	Ligilactobacillus murinu
205567	Cec_3_3	Jej_3_3	0	162115.0	0.0	3	3	3	3	Cecum	Jejunum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Jej_3_2	0	164097.0	0.0	3	2	3	3	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Jej_3_1	0	164216.0	0.0	3	1	3	3	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Jej_2_3	0	163956.0	0.0	3	3	3	2	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Jej_2_1	0	164243.0	0.0	3	1	3	2	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Jej_1_3	0	163966.0	0.0	3	3	3	1	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Jej_1_2	0	163775.0	0.0	3	2	3	1	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Cec_3_3	Jej_1_1	0	161431.0	0.0	3	1	3	1	Cecum	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_2	Duo_3_1	0	162640.0	0.0	2	1	2	3	Colon	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_2	Ile_1_1	0	163977.0	0.0	2	1	2	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
214912	Cec_1_2	Cec_3_3	0	99779.0	0.0	2	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Dorea sp000403475
205567	Duo_3_1	Jej_1_2	0	162425.0	0.0	1	2	3	1	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Ile_2_2	0	162570.0	0.0	1	2	3	2	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Ile_2_3	0	162686.0	0.0	1	3	3	2	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Ile_3_1	0	162778.0	0.0	1	1	3	3	Duodenum	Ileum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Ile_3_2	0	162698.0	0.0	1	2	3	3	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Ile_3_3	0	162401.0	0.0	1	3	3	3	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Jej_1_1	0	160279.0	0.0	1	1	3	1	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Jej_1_3	0	162535.0	0.0	1	3	3	1	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Ile_1_3	0	163615.0	0.0	2	3	3	1	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Jej_2_1	0	162690.0	0.0	1	1	3	2	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Jej_2_3	0	162462.0	0.0	1	3	3	2	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Jej_3_1	0	162726.0	0.0	1	1	3	3	Duodenum	Jejunum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Jej_3_2	0	162537.0	0.0	1	2	3	3	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Jej_3_3	0	161142.0	0.0	1	3	3	3	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Ile_1_1	0	163854.0	0.0	2	1	3	1	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Ile_2_1	0	162801.0	0.0	1	1	3	2	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Ile_1_3	0	162489.0	0.0	1	3	3	1	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Ile_1_2	0	162379.0	0.0	1	2	3	1	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Ile_1_1	0	162523.0	0.0	1	1	3	1	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_1	Duo_3_2	0	162636.0	0.0	1	2	3	3	Duodenum	Duodenum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_3	Jej_3_3	0	162163.0	0.0	3	3	3	3	Colon	Jejunum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_3	Jej_3_2	0	164097.0	0.0	3	2	3	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_3	Jej_3_1	0	164249.0	0.0	3	1	3	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_3	Jej_1_1	0	161450.0	0.0	3	1	3	1	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_3	Ile_3_3	0	163609.0	0.0	3	3	3	3	Colon	Ileum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_3	Ile_3_2	0	164131.0	0.0	3	2	3	3	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_3	Ile_3_1	0	164327.0	0.0	3	1	3	3	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_3	Duo_3_2	0	163984.0	0.0	3	2	3	3	Colon	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_3	Duo_3_1	0	162746.0	0.0	3	1	3	3	Colon	Duodenum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_2	Jej_3_3	0	162057.0	0.0	2	3	3	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_2	Jej_3_2	0	163922.0	0.0	2	2	3	3	Colon	Jejunum	Within host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_2	Jej_3_1	0	164159.0	0.0	2	1	3	3	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Ile_1_2	0	163572.0	0.0	2	2	3	1	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Ile_2_1	0	164268.0	0.0	2	1	3	2	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_2	Jej_2_1	0	164154.0	0.0	2	1	3	2	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Jej_2_3	0	163768.0	0.0	1	3	1	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Ile_3_1	0	164111.0	0.0	1	1	1	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Ile_3_2	0	163987.0	0.0	1	2	1	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Jej_1_1	0	161383.0	0.0	1	1	1	1	Ileum	Jejunum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Jej_1_2	0	163595.0	0.0	1	2	1	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Jej_1_3	0	163862.0	0.0	1	3	1	1	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Jej_2_1	0	164065.0	0.0	1	1	1	2	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Jej_3_1	0	164042.0	0.0	1	1	1	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Ile_2_2	0	163896.0	0.0	2	2	3	2	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Jej_3_2	0	163833.0	0.0	1	2	1	3	Ileum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_2	Ile_1_3	0	163282.0	0.0	2	3	1	1	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_2	Ile_2_1	0	163858.0	0.0	2	1	1	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_2	Ile_2_2	0	163607.0	0.0	2	2	1	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_2	Ile_2_3	0	163604.0	0.0	2	3	1	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_2	Ile_3_1	0	163821.0	0.0	2	1	1	3	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Ile_2_3	0	163830.0	0.0	1	3	1	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Ile_2_2	0	163835.0	0.0	1	2	1	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Ile_2_1	0	164099.0	0.0	1	1	1	2	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Ile_1_3	0	163719.0	0.0	1	3	1	1	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Ile_1_1	Ile_1_2	0	163684.0	0.0	1	2	1	1	Ileum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Jej_3_3	0	162146.0	0.0	2	3	3	3	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Jej_3_2	0	163914.0	0.0	2	2	3	3	Duodenum	Jejunum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Jej_3_1	0	164159.0	0.0	2	1	3	3	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Jej_2_3	0	163812.0	0.0	2	3	3	2	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Jej_2_1	0	164145.0	0.0	2	1	3	2	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Jej_1_3	0	163854.0	0.0	2	3	3	1	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Jej_1_2	0	163640.0	0.0	2	2	3	1	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Jej_1_1	0	161351.0	0.0	2	1	3	1	Duodenum	Jejunum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Ile_3_3	0	163467.0	0.0	2	3	3	3	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Ile_3_2	0	164009.0	0.0	2	2	3	3	Duodenum	Ileum	Within host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Ile_3_1	0	164237.0	0.0	2	1	3	3	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Duo_3_2	Ile_2_3	0	163901.0	0.0	2	3	3	2	Duodenum	Ileum	Between host	Small intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_2	Jej_2_3	0	163880.0	0.0	2	3	3	2	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_3_2	Jej_1_3	0	163946.0	0.0	2	3	3	1	Colon	Jejunum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_2	Ile_1_2	0	163798.0	0.0	2	2	2	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_3	Ile_3_1	0	164356.0	0.0	3	1	2	3	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_3	Ile_1_1	0	163919.0	0.0	3	1	2	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_3	Ile_1_2	0	163709.0	0.0	3	2	2	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
205567	Col_2_3	Ile_1_3	0	163646.0	0.0	3	3	2	1	Colon	Ileum	Between host	Large intestine	Small intestine	Ligilactobacillus murinu
