sample_type,date,time,sample,freq,species,strain,subject,tissue,quantile_25,quantile_75,upper_ci,lower_ci,sample_type_number
Capsule,2020-08-25,23:45:00,SRR18585200,0.2817961108565949,Blautia_wexlerae_56130,2,9,Small intestine 3,0.2,0.3508202323991797,0.30331876747805764,0.2609795271481508,Capsule 3
Capsule,2020-09-13,23:45:00,SRR18585038,0.7153523679035344,Blautia_wexlerae_56130,1,11,Ascending colon,0.6153846153846154,0.8181818181818181,0.7384307867106091,0.6937780038310191,Capsule 4
Capsule,2020-09-13,23:45:00,SRR18585038,0.2846476320964656,Blautia_wexlerae_56130,2,11,Ascending colon,0.18181818181818188,0.3846153846153846,0.3077998776596441,0.2616658654119535,Capsule 4
Capsule,2020-09-11,23:45:00,SRR18585183,0.026761064403547755,Blautia_wexlerae_56130,1,12,Small intestine 1,0.0,0.0,0.040479099894493116,0.013292940856595816,Capsule 1
Stool,2020-09-12,00:00:00,SRR18584974,0.08179866082344668,Blautia_wexlerae_56130,1,12,Stool,0.0,0.13636363636363635,0.10658716845933873,0.06088367862370628,Stool
Capsule,2020-09-12,23:45:00,SRR18585182,0.04660361360966472,Blautia_wexlerae_56130,1,12,Small intestine 2,0.0,0.07692307692307693,0.0605821444626443,0.03428170874751535,Capsule 2
Capsule,2020-09-13,06:15:00,SRR18585181,0.0401710502969136,Blautia_wexlerae_56130,1,12,Small intestine 1,0.0,0.0625,0.049699930620364464,0.03154983585464285,Capsule 1
Capsule,2020-09-13,06:15:00,SRR18585179,0.0433147982830938,Blautia_wexlerae_56130,1,12,Small intestine 3,0.0,0.06666666666666668,0.059760830209456786,0.029146961116369014,Capsule 3
Capsule,2020-09-13,06:15:00,SRR18585178,0.02621967878140086,Blautia_wexlerae_56130,1,12,Ascending colon,0.0,0.03448275862068965,0.03639104767230915,0.017362548804945862,Capsule 4
Capsule,2020-09-13,21:20:00,SRR18585177,0.03780009930815452,Blautia_wexlerae_56130,1,12,Small intestine 2,0.0,0.05882352941176471,0.04854507339396811,0.027861947054515515,Capsule 2
Capsule,2020-09-13,21:20:00,SRR18584983,0.037361806782009545,Blautia_wexlerae_56130,1,12,Small intestine 3,0.0,0.060606060606060615,0.04851848988628798,0.02632956233384108,Capsule 3
Capsule,2020-09-13,21:20:00,SRR18584982,0.030547856341724088,Blautia_wexlerae_56130,1,12,Ascending colon,0.0,0.04878048780487805,0.04104880877728481,0.021975588114138876,Capsule 4
Capsule,2020-09-14,06:30:00,SRR18584981,0.028582878384403574,Blautia_wexlerae_56130,1,12,Small intestine 1,0.0,0.0,0.04191716868283097,0.016939620134199244,Capsule 1
Capsule,2020-09-14,06:30:00,SRR18584980,0.032968508455433844,Blautia_wexlerae_56130,1,12,Small intestine 2,0.0,0.045454545454545456,0.04544483460774898,0.021491081155666485,Capsule 2
Capsule,2020-09-14,06:30:00,SRR18584979,0.03856030490347368,Blautia_wexlerae_56130,1,12,Ascending colon,0.0,0.06097560975609756,0.04646210225741254,0.030375459184881756,Capsule 4
Capsule,2020-09-11,23:45:00,SRR18585183,0.973238935596452,Blautia_wexlerae_56130,2,12,Small intestine 1,1.0,1.0,0.9853233277545468,0.9578216333536278,Capsule 1
Stool,2020-09-12,00:00:00,SRR18584974,0.9182013391765532,Blautia_wexlerae_56130,2,12,Stool,0.8636363636363636,1.0,0.9389227105169781,0.8978212158012379,Stool
Capsule,2020-09-12,23:45:00,SRR18585182,0.9533963863903352,Blautia_wexlerae_56130,2,12,Small intestine 2,0.9230769230769232,1.0,0.9656048008493336,0.9388766657458304,Capsule 2
Capsule,2020-09-13,06:15:00,SRR18585181,0.9598289497030864,Blautia_wexlerae_56130,2,12,Small intestine 1,0.9375,1.0,0.9683098946738912,0.9506572530397408,Capsule 1
Capsule,2020-09-13,06:15:00,SRR18585179,0.9566852017169064,Blautia_wexlerae_56130,2,12,Small intestine 3,0.9333333333333332,1.0,0.972799741103242,0.9397726992961496,Capsule 3
Capsule,2020-09-13,06:15:00,SRR18585178,0.9737803212185993,Blautia_wexlerae_56130,2,12,Ascending colon,0.9655172413793104,1.0,0.9835986537652645,0.9641624245894399,Capsule 4
Capsule,2020-09-13,21:20:00,SRR18585177,0.9621999006918456,Blautia_wexlerae_56130,2,12,Small intestine 2,0.9411764705882352,1.0,0.9723967115550161,0.9509049879960788,Capsule 2
Capsule,2020-09-13,21:20:00,SRR18584983,0.9626381932179904,Blautia_wexlerae_56130,2,12,Small intestine 3,0.9393939393939394,1.0,0.9731344699689324,0.951227527078044,Capsule 3
Capsule,2020-09-13,21:20:00,SRR18584982,0.9694521436582759,Blautia_wexlerae_56130,2,12,Ascending colon,0.951219512195122,1.0,0.9787358797689688,0.9595601581785984,Capsule 4
Capsule,2020-09-14,06:30:00,SRR18584981,0.9714171216155963,Blautia_wexlerae_56130,2,12,Small intestine 1,1.0,1.0,0.9825857397363154,0.9592649517291328,Capsule 1
Capsule,2020-09-14,06:30:00,SRR18584980,0.9670314915445662,Blautia_wexlerae_56130,2,12,Small intestine 2,0.9545454545454546,1.0,0.9786581832544092,0.953744095826869,Capsule 2
Capsule,2020-09-14,06:30:00,SRR18584979,0.9614396950965264,Blautia_wexlerae_56130,2,12,Ascending colon,0.9390243902439024,1.0,0.9692043739455221,0.9532764611944442,Capsule 4
Stool,2020-09-22,00:00:00,SRR18585123,0.02605072557168504,Blautia_wexlerae_56130,1,13,Stool,0.0,0.0,0.03867130981678666,0.014593431726549574,Stool
Stool,2020-09-23,00:00:00,SRR18585122,0.0631581845029121,Blautia_wexlerae_56130,1,13,Stool,0.0,0.1020408163265306,0.0771645623603664,0.051239388096379616,Stool
Capsule,2020-09-23,20:00:00,SRR18585271,0.09618206395605168,Blautia_wexlerae_56130,1,13,Small intestine 3,0.0,0.16666666666666666,0.1231936465323462,0.07008674889594932,Capsule 3
Stool,2020-09-24,00:00:00,SRR18585120,0.049392547093585364,Blautia_wexlerae_56130,1,13,Stool,0.016666666666666666,0.07317073170731703,0.05858278624009925,0.04145872546970086,Stool
Stool,2020-09-25,00:00:00,SRR18585116,0.05487991035471259,Blautia_wexlerae_56130,1,13,Stool,0.016129032258064512,0.08333333333333333,0.0647225265132678,0.044485914583892235,Stool
Stool,2020-09-25,00:00:00,SRR18585117,0.0685806423602035,Blautia_wexlerae_56130,1,13,Stool,0.0,0.1111111111111111,0.0844110200671697,0.053107557957445206,Stool
Stool,2020-09-25,00:00:00,SRR18585118,0.06668212483810848,Blautia_wexlerae_56130,1,13,Stool,0.0,0.1111111111111111,0.08422259188532595,0.04922610585645629,Stool
Capsule,2020-09-25,23:30:00,SRR18585269,0.05162907386075703,Blautia_wexlerae_56130,1,13,Small intestine 2,0.016666666666666666,0.07692307692307693,0.05974220835420194,0.04373107045691866,Capsule 2
Capsule,2020-09-25,23:30:00,SRR18585268,0.04676576607721437,Blautia_wexlerae_56130,1,13,Ascending colon,0.0,0.078125,0.05736897829291163,0.03738080668879044,Capsule 4
Capsule,2020-09-26,23:30:00,SRR18585265,0.06521101969586236,Blautia_wexlerae_56130,1,13,Small intestine 2,0.0,0.10526315789473684,0.08199101033942867,0.050927860983660284,Capsule 2
Capsule,2020-09-27,05:30:00,SRR18585266,0.029718810049194345,Blautia_wexlerae_56130,1,13,Small intestine 3,0.0,0.0,0.04716758072620102,0.01447572786690434,Capsule 3
Capsule,2020-09-27,06:00:00,SRR18585127,0.034560332641166154,Blautia_wexlerae_56130,1,13,Small intestine 2,0.0,0.0,0.05406491340126462,0.017581148282545343,Capsule 2
Stool,2020-09-22,00:00:00,SRR18585123,0.9551618009584164,Blautia_wexlerae_56130,2,13,Stool,0.9411764705882352,1.0,0.9707402566039912,0.9400475098635808,Stool
Stool,2020-09-23,00:00:00,SRR18585122,0.9640790036948862,Blautia_wexlerae_56130,2,13,Stool,0.9488265971316818,1.0,0.975178890152288,0.9525106525074308,Stool
Capsule,2020-09-23,20:00:00,SRR18585271,0.9542595563553355,Blautia_wexlerae_56130,2,13,Small intestine 3,1.0,1.0,0.9735718558735296,0.9295003798002248,Capsule 3
Stool,2020-09-24,00:00:00,SRR18585120,0.9870276236175644,Blautia_wexlerae_56130,2,13,Stool,0.9821428571428572,1.0,0.9910753561065996,0.9825613509323746,Stool
Stool,2020-09-25,00:00:00,SRR18585116,0.9912510708490556,Blautia_wexlerae_56130,2,13,Stool,0.9883720930232558,1.0,0.9947565538225952,0.986872135620484,Stool
Stool,2020-09-25,00:00:00,SRR18585117,0.9471906785375686,Blautia_wexlerae_56130,2,13,Stool,0.9285714285714286,1.0,0.9646708312605504,0.92963440425999,Stool
Stool,2020-09-25,00:00:00,SRR18585118,0.9471345987507488,Blautia_wexlerae_56130,2,13,Stool,0.9230769230769232,1.0,0.9641964927449804,0.9295105560934972,Stool
Capsule,2020-09-25,23:30:00,SRR18585269,0.9923609418886229,Blautia_wexlerae_56130,2,13,Small intestine 2,0.990909090909091,1.0,0.9955575121907544,0.9883403154341456,Capsule 2
Capsule,2020-09-25,23:30:00,SRR18585268,0.9895790212676124,Blautia_wexlerae_56130,2,13,Ascending colon,1.0,1.0,0.994804401468636,0.9834587326254044,Capsule 4
Capsule,2020-09-26,23:30:00,SRR18585265,0.9691834973334372,Blautia_wexlerae_56130,2,13,Small intestine 2,0.9663793103448276,1.0,0.9802851619631356,0.9563419068000184,Capsule 2
Capsule,2020-09-27,05:30:00,SRR18585266,0.9682403641912848,Blautia_wexlerae_56130,2,13,Small intestine 3,1.0,1.0,0.9862924292246544,0.9463075005919434,Capsule 3
Capsule,2020-09-27,06:00:00,SRR18585127,0.9335358101905082,Blautia_wexlerae_56130,2,13,Small intestine 2,1.0,1.0,0.9604965797807556,0.9022667339322044,Capsule 2
Stool,2020-09-15,00:00:00,SRR18585104,0.8444986534228516,Blautia_wexlerae_56130,1,14,Stool,0.7777777777777778,0.9230769230769232,0.8640202001045323,0.8223121340441285,Stool
Stool,2020-09-18,00:00:00,SRR18585260,0.8541175139024167,Blautia_wexlerae_56130,1,14,Stool,0.7777777777777778,0.9523809523809524,0.8815331158584321,0.8308203108426646,Stool
Stool,2020-09-19,00:00:00,SRR18585259,0.8524516649081629,Blautia_wexlerae_56130,1,14,Stool,0.7692307692307693,0.9565217391304348,0.8763480812690239,0.8244354356747423,Stool
Stool,2020-09-29,00:00:00,SRR18585258,0.7684328154270827,Blautia_wexlerae_56130,1,14,Stool,0.6428571428571429,0.9166666666666666,0.8041277504235428,0.7335258293345036,Stool
Capsule,2020-09-29,22:30:00,SRR18585115,0.8678194741930427,Blautia_wexlerae_56130,1,14,Small intestine 2,0.7647058823529411,1.0,0.8966188081854429,0.8373297964455307,Capsule 2
Capsule,2020-09-29,22:30:00,SRR18585114,0.9671201394422444,Blautia_wexlerae_56130,1,14,Small intestine 3,1.0,1.0,0.9803612303251088,0.9501507882049643,Capsule 3
Stool,2020-09-30,00:00:00,SRR18585256,0.8069501036754085,Blautia_wexlerae_56130,1,14,Stool,0.7,0.9545454545454546,0.8369628067787046,0.7722774832899191,Stool
Stool,2020-09-30,00:00:00,SRR18585257,0.7244174409003681,Blautia_wexlerae_56130,1,14,Stool,0.5833333333333334,0.908008658008658,0.7604563886138167,0.6832703456278469,Stool
Capsule,2020-09-30,22:40:00,SRR18585111,0.8067852244992314,Blautia_wexlerae_56130,1,14,Small intestine 3,0.6923076923076923,1.0,0.8401590115606798,0.7732664638859773,Capsule 3
Capsule,2020-10-01,05:30:00,SRR18585107,0.8125899182684443,Blautia_wexlerae_56130,1,14,Ascending colon,0.7786259541984732,0.848675320056899,0.8213067978419591,0.8027277895939342,Capsule 4
Capsule,2020-10-02,05:30:00,SRR18585109,0.7980422167240553,Blautia_wexlerae_56130,1,14,Small intestine 1,0.7,0.9090909090909092,0.8282346945786523,0.7689340401020549,Capsule 1
Stool,2020-09-15,00:00:00,SRR18585104,0.06324414005980815,Blautia_wexlerae_56130,2,14,Stool,0.0,0.09999999999999998,0.076024574721922,0.04989885093356302,Stool
Stool,2020-09-18,00:00:00,SRR18585260,0.05167349935982698,Blautia_wexlerae_56130,2,14,Stool,0.0,0.08333333333333333,0.06691968741334785,0.03711214181219046,Stool
Stool,2020-09-19,00:00:00,SRR18585259,0.055653400245835406,Blautia_wexlerae_56130,2,14,Stool,0.0,0.09090909090909093,0.07339569529596753,0.03912302805213718,Stool
Stool,2020-09-29,00:00:00,SRR18585258,0.13063904589282913,Blautia_wexlerae_56130,2,14,Stool,0.0,0.2,0.15843884618298198,0.10467145058831513,Stool
Capsule,2020-09-29,22:30:00,SRR18585115,0.058101071108789475,Blautia_wexlerae_56130,2,14,Small intestine 2,0.0,0.08333333333333333,0.08129290889725654,0.03836163632277335,Capsule 2
Capsule,2020-09-29,22:30:00,SRR18585114,0.01313245254463228,Blautia_wexlerae_56130,2,14,Small intestine 3,0.0,0.0,0.02417597963375634,0.0047195197044334995,Capsule 3
Stool,2020-09-30,00:00:00,SRR18585256,0.058867734148393684,Blautia_wexlerae_56130,2,14,Stool,0.0,0.08333333333333333,0.07809248213630718,0.040159983615845066,Stool
Stool,2020-09-30,00:00:00,SRR18585257,0.06772965124675298,Blautia_wexlerae_56130,2,14,Stool,0.0,0.1,0.09165748432790194,0.04491912062294954,Stool
Capsule,2020-09-30,22:40:00,SRR18585111,0.026409778258460328,Blautia_wexlerae_56130,2,14,Small intestine 3,0.0,0.0,0.04111274030918853,0.013058989567716141,Capsule 3
Capsule,2020-10-01,05:30:00,SRR18585107,0.033691840061066534,Blautia_wexlerae_56130,2,14,Ascending colon,0.012987012987012988,0.051094890510948905,0.03870713681870095,0.02899681929339708,Capsule 4
Capsule,2020-10-02,05:30:00,SRR18585109,0.06339506433086704,Blautia_wexlerae_56130,2,14,Small intestine 1,0.0,0.1,0.08204921967115271,0.04824507293532061,Capsule 1
Capsule,2020-08-16,22:00:00,SRR18585140,0.455135395264733,Burkholderiales_bacterium_56577,1,6,Small intestine 3,0.3198051948051949,0.6,0.493269483005409,0.4196146825330076,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585139,0.6357094388610259,Burkholderiales_bacterium_56577,1,6,Ascending colon,0.5,0.7626050420168067,0.6668045803042499,0.6028116262098929,Capsule 4
Stool,2020-08-17,00:00:00,SRR18585078,0.4786212884450588,Burkholderiales_bacterium_56577,1,6,Stool,0.375,0.5789473684210527,0.5070061407975469,0.4501662437230859,Stool
Capsule,2020-08-17,21:30:00,SRR18585133,0.9550119105804836,Burkholderiales_bacterium_56577,1,6,Small intestine 2,0.95,1.0,0.9714115650227738,0.93695005120978,Capsule 2
Capsule,2020-08-17,21:30:00,SRR18585132,0.44236112306649744,Burkholderiales_bacterium_56577,1,6,Small intestine 3,0.3514998514998515,0.5333333333333333,0.4666139943395222,0.417804940838066,Capsule 3
Capsule,2020-08-18,04:15:00,SRR18585137,0.11656234617397265,Burkholderiales_bacterium_56577,1,6,Small intestine 2,0.04,0.17647058823529416,0.1361222464223956,0.09580885575331057,Capsule 2
Capsule,2020-08-19,05:00:00,SRR18585131,0.5258743374352168,Burkholderiales_bacterium_56577,1,6,Small intestine 1,0.4545454545454546,0.5975213810579664,0.545606711958299,0.5068506753534385,Capsule 1
Capsule,2020-08-19,05:00:00,SRR18585129,0.6391194109721314,Burkholderiales_bacterium_56577,1,6,Small intestine 2,0.5333333333333333,0.75,0.6713736214571979,0.6094472110150582,Capsule 2
Capsule,2020-08-16,22:00:00,SRR18585140,0.544864604735267,Burkholderiales_bacterium_56577,2,6,Small intestine 3,0.4,0.6801948051948052,0.5805067183393805,0.5096451819080531,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585139,0.364290561138974,Burkholderiales_bacterium_56577,2,6,Ascending colon,0.2373949579831933,0.5,0.39983104262167657,0.33262384229215103,Capsule 4
Stool,2020-08-17,00:00:00,SRR18585078,0.5213787115549412,Burkholderiales_bacterium_56577,2,6,Stool,0.42105263157894735,0.625,0.5502162775522489,0.4935889016888087,Stool
Capsule,2020-08-17,21:30:00,SRR18585133,0.04498808941951648,Burkholderiales_bacterium_56577,2,6,Small intestine 2,0.0,0.05000000000000005,0.06364859074504464,0.028768097987683806,Capsule 2
Capsule,2020-08-17,21:30:00,SRR18585132,0.5576388769335026,Burkholderiales_bacterium_56577,2,6,Small intestine 3,0.4666666666666667,0.6485001485001485,0.5813140380573719,0.5342022112701267,Capsule 3
Capsule,2020-08-18,04:15:00,SRR18585137,0.8834376538260275,Burkholderiales_bacterium_56577,2,6,Small intestine 2,0.8235294117647058,0.96,0.9022008089044058,0.8642703552180059,Capsule 2
Capsule,2020-08-19,05:00:00,SRR18585131,0.4741256625647832,Burkholderiales_bacterium_56577,2,6,Small intestine 1,0.4024786189420336,0.5454545454545454,0.4940880284894386,0.4541201322849431,Capsule 1
Capsule,2020-08-19,05:00:00,SRR18585129,0.3608805890278685,Burkholderiales_bacterium_56577,2,6,Small intestine 2,0.25,0.4666666666666667,0.39403864338104705,0.329005041802497,Capsule 2
Capsule,2020-08-14,06:50:00,SRR18585090,0.1328986925980394,Butyricimonas_virosa_58742,1,1,Ascending colon,0.07407407407407407,0.18181818181818174,0.14779451663473742,0.11908916005999698,Capsule 4
Capsule,2020-08-14,06:50:00,SRR18585090,0.8671013074019607,Butyricimonas_virosa_58742,2,1,Ascending colon,0.8181818181818182,0.925925925925926,0.8799495706988495,0.8540077592331603,Capsule 4
Saliva,2020-09-12,00:00:00,SRR18585191,0.7191473009530482,Capnocytophaga_gingivalis_61780,1,11,Saliva,0.6153846153846154,0.8181818181818181,0.7418504036598078,0.6959954541556225,Saliva
Saliva,2020-09-12,00:00:00,SRR18585191,0.2808526990469517,Capnocytophaga_gingivalis_61780,2,11,Saliva,0.18181818181818188,0.3846153846153846,0.30346511697474354,0.2595827399713719,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.2978729629864911,Capnocytophaga_gingivalis_61780,1,14,Saliva,0.2,0.4,0.3206963011253452,0.2763071452240569,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.702127037013509,Capnocytophaga_gingivalis_61780,2,14,Saliva,0.6,0.8,0.7258185956404706,0.6791343195815621,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.16182232874275562,Capnocytophaga_granulosa_57613,1,9,Saliva,0.10526315789473684,0.2,0.17744853193075202,0.14825184217470308,Saliva
Saliva,2020-08-24,00:00:00,SRR18584995,0.8381776712572445,Capnocytophaga_granulosa_57613,2,9,Saliva,0.8,0.8947368421052632,0.8534331614965066,0.8227368123780722,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.15645111290768646,Capnocytophaga_granulosa_57613,1,14,Saliva,0.09090909090909093,0.2,0.17332251384546574,0.14205207162309802,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.8435488870923136,Capnocytophaga_granulosa_57613,2,14,Saliva,0.8,0.9090909090909092,0.8596252514619426,0.8271037412326034,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.2255481667396897,Capnocytophaga_sputigena_61779,1,14,Saliva,0.15384615384615385,0.2857142857142857,0.24447622036583536,0.2077776205249279,Saliva
Saliva,2020-09-28,00:00:00,SRR18585106,0.7744518332603103,Capnocytophaga_sputigena_61779,2,14,Saliva,0.7142857142857143,0.8461538461538461,0.791676771003764,0.7553546883655072,Saliva
Stool,2020-08-29,00:00:00,SRR18585047,0.19063830886185232,Catenibacterium_mitsuokai_61547,1,10,Stool,0.0714285714285714,0.2941176470588235,0.22120018540326208,0.16292589744169655,Stool
Stool,2020-08-29,00:00:00,SRR18585048,0.3235826674545821,Catenibacterium_mitsuokai_61547,1,10,Stool,0.21739130434782605,0.42105263157894735,0.3527745610173676,0.2961485949652771,Stool
Stool,2020-08-30,00:00:00,SRR18585045,0.3890783168888982,Catenibacterium_mitsuokai_61547,1,10,Stool,0.2727272727272727,0.5,0.4229822516125317,0.3571435094392109,Stool
Stool,2020-08-30,00:00:00,SRR18585046,0.4054958538727821,Catenibacterium_mitsuokai_61547,1,10,Stool,0.2857142857142857,0.5238095238095238,0.4397173092965008,0.37431310789694827,Stool
Capsule,2020-08-30,07:30:00,SRR18584989,0.997583205594216,Catenibacterium_mitsuokai_61547,1,10,Small intestine 1,1.0,1.0,0.9991898163046856,0.9953364663385558,Capsule 1
Capsule,2020-08-30,22:30:00,SRR18584993,0.9083507885641012,Catenibacterium_mitsuokai_61547,1,10,Small intestine 1,0.8421052631578947,1.0,0.9315457269497622,0.8853443363764775,Capsule 1
Capsule,2020-08-30,22:30:00,SRR18584991,0.7388827649091504,Catenibacterium_mitsuokai_61547,1,10,Small intestine 2,0.6550156739811912,0.8333333333333334,0.7613448542291062,0.7139293370777113,Capsule 2
Capsule,2020-08-31,21:45:00,SRR18584985,0.9108875032148012,Catenibacterium_mitsuokai_61547,1,10,Small intestine 3,0.8666666666666667,1.0,0.9402490296519131,0.8768859061835811,Capsule 3
Capsule,2020-09-01,06:45:00,SRR18585054,0.8754755886529407,Catenibacterium_mitsuokai_61547,1,10,Small intestine 2,0.7777777777777778,1.0,0.9092062145536354,0.8377598409955275,Capsule 2
Capsule,2020-09-01,06:45:00,SRR18585052,0.9483367442600056,Catenibacterium_mitsuokai_61547,1,10,Small intestine 3,0.9170489296636086,1.0,0.9580759781413312,0.9383312473280496,Capsule 3
Stool,2020-08-29,00:00:00,SRR18585047,0.8093616911381477,Catenibacterium_mitsuokai_61547,2,10,Stool,0.7058823529411765,0.9285714285714286,0.8385681544053644,0.7797646987208643,Stool
Stool,2020-08-29,00:00:00,SRR18585048,0.6764173325454179,Catenibacterium_mitsuokai_61547,2,10,Stool,0.5789473684210527,0.7826086956521741,0.7036639834123224,0.6485578367825139,Stool
Stool,2020-08-30,00:00:00,SRR18585045,0.6109216831111018,Catenibacterium_mitsuokai_61547,2,10,Stool,0.5,0.7272727272727273,0.6412523173145127,0.5788527994513624,Stool
